group_id,booking_id,journey_id,group_name,group_size,group_type,travelling_together,priority_level
GR002942,BK002942,J000044,Couple Demo Group 02942,4,COUPLE,True,NORMAL
GR002943,BK002943,J000044,Friends Demo Group 02943,2,FRIENDS,True,NORMAL
GR002944,BK002944,J000044,Couple Demo Group 02944,2,COUPLE,True,NORMAL
GR002945,BK002945,J000044,Group Demo Group 02945,1,GROUP,True,NORMAL
GR002946,BK002946,J000044,Family Demo Group 02946,2,FAMILY,True,NORMAL
GR002947,BK002947,J000044,Group Demo Group 02947,4,GROUP,True,NORMAL
GR002948,BK002948,J000044,Group Demo Group 02948,3,GROUP,True,NORMAL
GR002949,BK002949,J000045,Family Demo Group 02949,7,FAMILY,True,HIGH
GR002950,BK002950,J000045,Friends Demo Group 02950,3,FRIENDS,True,NORMAL
GR002951,BK002951,J000045,Family Demo Group 02951,5,FAMILY,True,NORMAL
GR002952,BK002952,J000045,Family Demo Group 02952,4,FAMILY,True,NORMAL
GR002953,BK002953,J000045,Friends Demo Group 02953,4,FRIENDS,True,NORMAL
GR002954,BK002954,J000045,Family Demo Group 02954,2,FAMILY,True,NORMAL
GR002955,BK002955,J000045,Family Demo Group 02955,5,FAMILY,True,NORMAL
GR002956,BK002956,J000045,Family Demo Group 02956,4,FAMILY,True,NORMAL
GR002957,BK002957,J000045,Group Demo Group 02957,1,GROUP,True,NORMAL
GR002958,BK002958,J000045,Family Demo Group 02958,2,FAMILY,True,NORMAL
GR002959,BK002959,J000045,Couple Demo Group 02959,3,COUPLE,True,NORMAL
GR002960,BK002960,J000045,Group Demo Group 02960,1,GROUP,True,NORMAL
GR002961,BK002961,J000045,Friends Demo Group 02961,4,FRIENDS,True,NORMAL
GR002962,BK002962,J000045,Group Demo Group 02962,5,GROUP,True,NORMAL
GR002963,BK002963,J000045,Couple Demo Group 02963,3,COUPLE,True,NORMAL
GR002964,BK002964,J000045,Caregiver Demo Group 02964,5,CAREGIVER,True,HIGH
GR002965,BK002965,J000045,Friends Demo Group 02965,4,FRIENDS,True,NORMAL
GR002966,BK002966,J000045,Couple Demo Group 02966,4,COUPLE,True,NORMAL
GR002967,BK002967,J000045,Group Demo Group 02967,1,GROUP,True,NORMAL
GR002968,BK002968,J000045,Group Demo Group 02968,1,GROUP,True,NORMAL
GR002969,BK002969,J000045,Group Demo Group 02969,1,GROUP,True,NORMAL
GR002970,BK002970,J000045,Family Demo Group 02970,2,FAMILY,True,NORMAL
GR002971,BK002971,J000045,Couple Demo Group 02971,3,COUPLE,True,NORMAL
GR002972,BK002972,J000045,Group Demo Group 02972,1,GROUP,True,NORMAL
GR002973,BK002973,J000045,Friends Demo Group 02973,4,FRIENDS,True,NORMAL
GR002974,BK002974,J000045,Group Demo Group 02974,1,GROUP,True,NORMAL
GR002975,BK002975,J000045,Group Demo Group 02975,1,GROUP,True,NORMAL
GR002976,BK002976,J000045,Couple Demo Group 02976,2,COUPLE,True,NORMAL
GR002977,BK002977,J000045,Friends Demo Group 02977,4,FRIENDS,True,NORMAL
GR002978,BK002978,J000045,Family Demo Group 02978,2,FAMILY,True,NORMAL
GR002979,BK002979,J000045,Friends Demo Group 02979,2,FRIENDS,True,NORMAL
GR002980,BK002980,J000045,Couple Demo Group 02980,2,COUPLE,True,NORMAL
GR002981,BK002981,J000045,Group Demo Group 02981,2,GROUP,True,NORMAL
GR002982,BK002982,J000045,Couple Demo Group 02982,4,COUPLE,True,NORMAL
GR002983,BK002983,J000045,Friends Demo Group 02983,2,FRIENDS,True,NORMAL
GR002984,BK002984,J000045,Group Demo Group 02984,3,GROUP,True,NORMAL
GR002985,BK002985,J000045,Group Demo Group 02985,2,GROUP,True,NORMAL
GR002986,BK002986,J000045,Group Demo Group 02986,1,GROUP,True,NORMAL
GR002987,BK002987,J000045,Group Demo Group 02987,1,GROUP,True,NORMAL
GR002988,BK002988,J000045,Group Demo Group 02988,3,GROUP,True,NORMAL
GR002989,BK002989,J000045,Group Demo Group 02989,2,GROUP,True,NORMAL
GR002990,BK002990,J000045,Friends Demo Group 02990,7,FRIENDS,True,HIGH
GR002991,BK002991,J000045,Group Demo Group 02991,1,GROUP,True,NORMAL
GR002992,BK002992,J000045,Group Demo Group 02992,1,GROUP,True,NORMAL
GR002993,BK002993,J000045,Group Demo Group 02993,1,GROUP,True,NORMAL
GR002994,BK002994,J000045,Group Demo Group 02994,5,GROUP,True,NORMAL
GR002995,BK002995,J000045,Group Demo Group 02995,1,GROUP,True,NORMAL
GR002996,BK002996,J000045,Group Demo Group 02996,3,GROUP,True,NORMAL
GR002997,BK002997,J000045,Family Demo Group 02997,3,FAMILY,True,NORMAL
GR002998,BK002998,J000045,Family Demo Group 02998,2,FAMILY,True,NORMAL
GR002999,BK002999,J000045,Group Demo Group 02999,4,GROUP,True,NORMAL
GR003000,BK003000,J000045,Group Demo Group 03000,3,GROUP,True,NORMAL
GR003001,BK003001,J000045,Group Demo Group 03001,2,GROUP,True,NORMAL
GR003002,BK003002,J000045,Caregiver Demo Group 03002,5,CAREGIVER,True,HIGH
GR003003,BK003003,J000045,Friends Demo Group 03003,2,FRIENDS,True,NORMAL
GR003004,BK003004,J000045,Group Demo Group 03004,1,GROUP,True,NORMAL
GR003005,BK003005,J000045,Group Demo Group 03005,1,GROUP,True,NORMAL
GR003006,BK003006,J000045,Family Demo Group 03006,2,FAMILY,True,NORMAL
GR003007,BK003007,J000045,Friends Demo Group 03007,2,FRIENDS,True,NORMAL
GR003008,BK003008,J000045,Couple Demo Group 03008,2,COUPLE,True,NORMAL
GR003009,BK003009,J000045,Friends Demo Group 03009,8,FRIENDS,True,HIGH
GR003010,BK003010,J000045,Friends Demo Group 03010,7,FRIENDS,True,HIGH
GR003011,BK003011,J000045,Group Demo Group 03011,1,GROUP,True,NORMAL
GR003012,BK003012,J000045,Family Demo Group 03012,4,FAMILY,True,NORMAL
GR003013,BK003013,J000045,Family Demo Group 03013,3,FAMILY,True,NORMAL
GR003014,BK003014,J000045,Group Demo Group 03014,1,GROUP,True,NORMAL
GR003015,BK003015,J000045,Couple Demo Group 03015,3,COUPLE,True,NORMAL
GR003016,BK003016,J000046,Couple Demo Group 03016,2,COUPLE,True,NORMAL
GR003017,BK003017,J000046,Group Demo Group 03017,2,GROUP,True,NORMAL
GR003018,BK003018,J000046,Friends Demo Group 03018,7,FRIENDS,True,HIGH
GR003019,BK003019,J000046,Friends Demo Group 03019,2,FRIENDS,True,NORMAL
GR003020,BK003020,J000046,Couple Demo Group 03020,2,COUPLE,True,NORMAL
GR003021,BK003021,J000046,Group Demo Group 03021,2,GROUP,True,NORMAL
GR003022,BK003022,J000046,Friends Demo Group 03022,3,FRIENDS,True,NORMAL
GR003023,BK003023,J000046,Friends Demo Group 03023,2,FRIENDS,True,NORMAL
GR003024,BK003024,J000046,Group Demo Group 03024,3,GROUP,True,NORMAL
GR003025,BK003025,J000046,Group Demo Group 03025,1,GROUP,True,NORMAL
GR003026,BK003026,J000046,Family Demo Group 03026,2,FAMILY,True,NORMAL
GR003027,BK003027,J000046,Couple Demo Group 03027,3,COUPLE,True,NORMAL
GR003028,BK003028,J000046,Group Demo Group 03028,3,GROUP,True,NORMAL
GR003029,BK003029,J000046,Friends Demo Group 03029,4,FRIENDS,True,NORMAL
GR003030,BK003030,J000046,Family Demo Group 03030,2,FAMILY,True,NORMAL
GR003031,BK003031,J000046,Friends Demo Group 03031,2,FRIENDS,True,NORMAL
GR003032,BK003032,J000046,Friends Demo Group 03032,5,FRIENDS,True,NORMAL
GR003033,BK003033,J000046,Group Demo Group 03033,1,GROUP,True,NORMAL
GR003034,BK003034,J000046,Family Demo Group 03034,6,FAMILY,True,HIGH
GR003035,BK003035,J000046,Group Demo Group 03035,4,GROUP,True,NORMAL
GR003036,BK003036,J000046,Friends Demo Group 03036,5,FRIENDS,True,NORMAL
GR003037,BK003037,J000046,Group Demo Group 03037,1,GROUP,True,NORMAL
GR003038,BK003038,J000046,Family Demo Group 03038,2,FAMILY,True,NORMAL
GR003039,BK003039,J000046,Friends Demo Group 03039,2,FRIENDS,True,NORMAL
GR003040,BK003040,J000046,Caregiver Demo Group 03040,4,CAREGIVER,True,HIGH
GR003041,BK003041,J000046,Family Demo Group 03041,3,FAMILY,True,NORMAL
GR003042,BK003042,J000046,Couple Demo Group 03042,4,COUPLE,True,NORMAL
GR003043,BK003043,J000046,Group Demo Group 03043,1,GROUP,True,NORMAL
GR003044,BK003044,J000046,Couple Demo Group 03044,2,COUPLE,True,NORMAL
GR003045,BK003045,J000046,Group Demo Group 03045,6,GROUP,True,HIGH
GR003046,BK003046,J000046,Family Demo Group 03046,2,FAMILY,True,NORMAL
GR003047,BK003047,J000046,Friends Demo Group 03047,2,FRIENDS,True,NORMAL
GR003048,BK003048,J000046,Group Demo Group 03048,1,GROUP,True,NORMAL
GR003049,BK003049,J000046,Couple Demo Group 03049,5,COUPLE,True,NORMAL
GR003050,BK003050,J000046,Family Demo Group 03050,6,FAMILY,True,HIGH
GR003051,BK003051,J000046,Group Demo Group 03051,4,GROUP,True,NORMAL
GR003052,BK003052,J000046,Friends Demo Group 03052,5,FRIENDS,True,NORMAL
GR003053,BK003053,J000046,Group Demo Group 03053,2,GROUP,True,NORMAL
GR003054,BK003054,J000046,Family Demo Group 03054,2,FAMILY,True,NORMAL
GR003055,BK003055,J000046,Group Demo Group 03055,4,GROUP,True,NORMAL
GR003056,BK003056,J000046,Couple Demo Group 03056,2,COUPLE,True,NORMAL
GR003057,BK003057,J000046,Group Demo Group 03057,2,GROUP,True,NORMAL
GR003058,BK003058,J000046,Family Demo Group 03058,2,FAMILY,True,NORMAL
GR003059,BK003059,J000046,Group Demo Group 03059,1,GROUP,True,NORMAL
GR003060,BK003060,J000046,Friends Demo Group 03060,5,FRIENDS,True,NORMAL
GR003061,BK003061,J000046,Group Demo Group 03061,1,GROUP,True,NORMAL
GR003062,BK003062,J000046,Family Demo Group 03062,2,FAMILY,True,NORMAL
GR003063,BK003063,J000046,Friends Demo Group 03063,2,FRIENDS,True,NORMAL
GR003064,BK003064,J000046,Couple Demo Group 03064,2,COUPLE,True,NORMAL
GR003065,BK003065,J000046,Group Demo Group 03065,1,GROUP,True,NORMAL
GR003066,BK003066,J000046,Family Demo Group 03066,2,FAMILY,True,NORMAL
GR003067,BK003067,J000046,Couple Demo Group 03067,3,COUPLE,True,NORMAL
GR003068,BK003068,J000046,Family Demo Group 03068,4,FAMILY,True,NORMAL
GR003069,BK003069,J000046,Friends Demo Group 03069,4,FRIENDS,True,NORMAL
GR003070,BK003070,J000046,Friends Demo Group 03070,3,FRIENDS,True,NORMAL
GR003071,BK003071,J000046,Friends Demo Group 03071,6,FRIENDS,True,HIGH
GR003072,BK003072,J000046,Group Demo Group 03072,3,GROUP,True,NORMAL
GR003073,BK003073,J000046,Family Demo Group 03073,3,FAMILY,True,NORMAL
GR003074,BK003074,J000046,Group Demo Group 03074,5,GROUP,True,NORMAL
GR003075,BK003075,J000046,Group Demo Group 03075,1,GROUP,True,NORMAL
GR003076,BK003076,J000046,Couple Demo Group 03076,2,COUPLE,True,NORMAL
GR003077,BK003077,J000046,Family Demo Group 03077,3,FAMILY,True,NORMAL
GR003078,BK003078,J000046,Friends Demo Group 03078,3,FRIENDS,True,NORMAL
GR003079,BK003079,J000046,Friends Demo Group 03079,2,FRIENDS,True,NORMAL
GR003080,BK003080,J000046,Friends Demo Group 03080,5,FRIENDS,True,NORMAL
GR003081,BK003081,J000046,Group Demo Group 03081,1,GROUP,True,NORMAL
GR003082,BK003082,J000046,Family Demo Group 03082,2,FAMILY,True,NORMAL
GR003083,BK003083,J000047,Couple Demo Group 03083,3,COUPLE,True,NORMAL
GR003084,BK003084,J000047,Group Demo Group 03084,3,GROUP,True,NORMAL
GR003085,BK003085,J000047,Group Demo Group 03085,2,GROUP,True,NORMAL
GR003086,BK003086,J000047,Family Demo Group 03086,2,FAMILY,True,NORMAL
GR003087,BK003087,J000047,Group Demo Group 03087,4,GROUP,True,NORMAL
GR003088,BK003088,J000047,Group Demo Group 03088,3,GROUP,True,NORMAL
GR003089,BK003089,J000047,Friends Demo Group 03089,4,FRIENDS,True,NORMAL
GR003090,BK003090,J000047,Group Demo Group 03090,1,GROUP,True,NORMAL
GR003091,BK003091,J000047,Friends Demo Group 03091,2,FRIENDS,True,NORMAL
GR003092,BK003092,J000047,Group Demo Group 03092,3,GROUP,True,NORMAL
GR003093,BK003093,J000047,Friends Demo Group 03093,4,FRIENDS,True,NORMAL
GR003094,BK003094,J000047,Couple Demo Group 03094,8,COUPLE,True,HIGH
GR003095,BK003095,J000047,Friends Demo Group 03095,2,FRIENDS,True,NORMAL
GR003096,BK003096,J000047,Group Demo Group 03096,3,GROUP,True,NORMAL
GR003097,BK003097,J000047,Caregiver Demo Group 03097,4,CAREGIVER,True,HIGH
GR003098,BK003098,J000047,Couple Demo Group 03098,4,COUPLE,True,NORMAL
GR003099,BK003099,J000047,Friends Demo Group 03099,2,FRIENDS,True,NORMAL
GR003100,BK003100,J000047,Group Demo Group 03100,1,GROUP,True,NORMAL
GR003101,BK003101,J000047,Group Demo Group 03101,1,GROUP,True,NORMAL
GR003102,BK003102,J000047,Family Demo Group 03102,2,FAMILY,True,NORMAL
GR003103,BK003103,J000047,Couple Demo Group 03103,3,COUPLE,True,NORMAL
GR003104,BK003104,J000047,Couple Demo Group 03104,2,COUPLE,True,NORMAL
GR003105,BK003105,J000047,Friends Demo Group 03105,4,FRIENDS,True,NORMAL
GR003106,BK003106,J000047,Group Demo Group 03106,1,GROUP,True,NORMAL
GR003107,BK003107,J000047,Friends Demo Group 03107,2,FRIENDS,True,NORMAL
GR003108,BK003108,J000047,Group Demo Group 03108,1,GROUP,True,NORMAL
GR003109,BK003109,J000047,Friends Demo Group 03109,4,FRIENDS,True,NORMAL
GR003110,BK003110,J000047,Couple Demo Group 03110,4,COUPLE,True,NORMAL
GR003111,BK003111,J000047,Group Demo Group 03111,1,GROUP,True,NORMAL
GR003112,BK003112,J000047,Couple Demo Group 03112,2,COUPLE,True,NORMAL
GR003113,BK003113,J000047,Couple Demo Group 03113,5,COUPLE,True,NORMAL
GR003114,BK003114,J000047,Group Demo Group 03114,1,GROUP,True,NORMAL
GR003115,BK003115,J000047,Friends Demo Group 03115,2,FRIENDS,True,NORMAL
GR003116,BK003116,J000047,Couple Demo Group 03116,2,COUPLE,True,NORMAL
GR003117,BK003117,J000047,Group Demo Group 03117,1,GROUP,True,NORMAL
GR003118,BK003118,J000047,Group Demo Group 03118,1,GROUP,True,NORMAL
GR003119,BK003119,J000047,Group Demo Group 03119,1,GROUP,True,NORMAL
GR003120,BK003120,J000047,Family Demo Group 03120,4,FAMILY,True,NORMAL
GR003121,BK003121,J000047,Family Demo Group 03121,3,FAMILY,True,NORMAL
GR003122,BK003122,J000047,Group Demo Group 03122,1,GROUP,True,NORMAL
GR003123,BK003123,J000047,Group Demo Group 03123,4,GROUP,True,NORMAL
GR003124,BK003124,J000047,Couple Demo Group 03124,2,COUPLE,True,NORMAL
GR003125,BK003125,J000047,Group Demo Group 03125,2,GROUP,True,NORMAL
GR003126,BK003126,J000047,Group Demo Group 03126,1,GROUP,True,NORMAL
GR003127,BK003127,J000047,Family Demo Group 03127,5,FAMILY,True,NORMAL
GR003128,BK003128,J000047,Couple Demo Group 03128,2,COUPLE,True,NORMAL
GR003129,BK003129,J000047,Family Demo Group 03129,3,FAMILY,True,NORMAL
GR003130,BK003130,J000047,Family Demo Group 03130,2,FAMILY,True,NORMAL
GR003131,BK003131,J000047,Group Demo Group 03131,1,GROUP,True,NORMAL
GR003132,BK003132,J000047,Group Demo Group 03132,3,GROUP,True,NORMAL
GR003133,BK003133,J000047,Couple Demo Group 03133,5,COUPLE,True,NORMAL
GR003134,BK003134,J000047,Group Demo Group 03134,1,GROUP,True,NORMAL
GR003135,BK003135,J000047,Couple Demo Group 03135,3,COUPLE,True,NORMAL
GR003136,BK003136,J000047,Couple Demo Group 03136,6,COUPLE,True,HIGH
GR003137,BK003137,J000047,Group Demo Group 03137,2,GROUP,True,NORMAL
GR003138,BK003138,J000047,Family Demo Group 03138,2,FAMILY,True,NORMAL
GR003139,BK003139,J000047,Couple Demo Group 03139,3,COUPLE,True,NORMAL
GR003140,BK003140,J000047,Family Demo Group 03140,4,FAMILY,True,NORMAL
GR003141,BK003141,J000047,Friends Demo Group 03141,4,FRIENDS,True,NORMAL
GR003142,BK003142,J000047,Family Demo Group 03142,2,FAMILY,True,NORMAL
GR003143,BK003143,J000047,Friends Demo Group 03143,2,FRIENDS,True,NORMAL
GR003144,BK003144,J000047,Group Demo Group 03144,1,GROUP,True,NORMAL
GR003145,BK003145,J000047,Group Demo Group 03145,2,GROUP,True,NORMAL
GR003146,BK003146,J000047,Group Demo Group 03146,5,GROUP,True,NORMAL
GR003147,BK003147,J000047,Friends Demo Group 03147,2,FRIENDS,True,NORMAL
GR003148,BK003148,J000047,Couple Demo Group 03148,2,COUPLE,True,NORMAL
GR003149,BK003149,J000047,Family Demo Group 03149,3,FAMILY,True,NORMAL
GR003150,BK003150,J000048,Couple Demo Group 03150,4,COUPLE,True,NORMAL
GR003151,BK003151,J000048,Couple Demo Group 03151,3,COUPLE,True,NORMAL
GR003152,BK003152,J000048,Group Demo Group 03152,1,GROUP,True,NORMAL
GR003153,BK003153,J000048,Family Demo Group 03153,3,FAMILY,True,NORMAL
GR003154,BK003154,J000048,Group Demo Group 03154,1,GROUP,True,NORMAL
GR003155,BK003155,J000048,Group Demo Group 03155,4,GROUP,True,NORMAL
GR003156,BK003156,J000048,Group Demo Group 03156,1,GROUP,True,NORMAL
GR003157,BK003157,J000048,Group Demo Group 03157,1,GROUP,True,NORMAL
GR003158,BK003158,J000048,Couple Demo Group 03158,4,COUPLE,True,NORMAL
GR003159,BK003159,J000048,Friends Demo Group 03159,2,FRIENDS,True,NORMAL
GR003160,BK003160,J000048,Family Demo Group 03160,4,FAMILY,True,NORMAL
GR003161,BK003161,J000048,Group Demo Group 03161,1,GROUP,True,NORMAL
GR003162,BK003162,J000048,Friends Demo Group 03162,3,FRIENDS,True,NORMAL
GR003163,BK003163,J000048,Family Demo Group 03163,5,FAMILY,True,NORMAL
GR003164,BK003164,J000048,Family Demo Group 03164,4,FAMILY,True,NORMAL
GR003165,BK003165,J000048,Friends Demo Group 03165,4,FRIENDS,True,NORMAL
GR003166,BK003166,J000048,Family Demo Group 03166,2,FAMILY,True,NORMAL
GR003167,BK003167,J000048,Group Demo Group 03167,4,GROUP,True,NORMAL
GR003168,BK003168,J000048,Family Demo Group 03168,4,FAMILY,True,NORMAL
GR003169,BK003169,J000048,Friends Demo Group 03169,4,FRIENDS,True,NORMAL
GR003170,BK003170,J000048,Group Demo Group 03170,1,GROUP,True,NORMAL
GR003171,BK003171,J000048,Couple Demo Group 03171,3,COUPLE,True,NORMAL
GR003172,BK003172,J000048,Group Demo Group 03172,1,GROUP,True,NORMAL
GR003173,BK003173,J000048,Family Demo Group 03173,3,FAMILY,True,NORMAL
GR003174,BK003174,J000048,Family Demo Group 03174,2,FAMILY,True,NORMAL
GR003175,BK003175,J000048,Group Demo Group 03175,8,GROUP,True,HIGH
GR003176,BK003176,J000048,Family Demo Group 03176,4,FAMILY,True,NORMAL
GR003177,BK003177,J000048,Group Demo Group 03177,1,GROUP,True,NORMAL
GR003178,BK003178,J000048,Group Demo Group 03178,5,GROUP,True,NORMAL
GR003179,BK003179,J000048,Friends Demo Group 03179,2,FRIENDS,True,NORMAL
GR003180,BK003180,J000048,Group Demo Group 03180,1,GROUP,True,NORMAL
GR003181,BK003181,J000048,Group Demo Group 03181,2,GROUP,True,NORMAL
GR003182,BK003182,J000048,Friends Demo Group 03182,3,FRIENDS,True,NORMAL
GR003183,BK003183,J000048,Friends Demo Group 03183,2,FRIENDS,True,NORMAL
GR003184,BK003184,J000048,Group Demo Group 03184,1,GROUP,True,NORMAL
GR003185,BK003185,J000048,Group Demo Group 03185,2,GROUP,True,NORMAL
GR003186,BK003186,J000048,Couple Demo Group 03186,4,COUPLE,True,NORMAL
GR003187,BK003187,J000048,Group Demo Group 03187,4,GROUP,True,NORMAL
GR003188,BK003188,J000048,Couple Demo Group 03188,2,COUPLE,True,NORMAL
GR003189,BK003189,J000048,Friends Demo Group 03189,4,FRIENDS,True,NORMAL
GR003190,BK003190,J000048,Group Demo Group 03190,5,GROUP,True,NORMAL
GR003191,BK003191,J000048,Friends Demo Group 03191,6,FRIENDS,True,HIGH
GR003192,BK003192,J000048,Group Demo Group 03192,1,GROUP,True,NORMAL
GR003193,BK003193,J000048,Group Demo Group 03193,1,GROUP,True,NORMAL
GR003194,BK003194,J000048,Couple Demo Group 03194,4,COUPLE,True,NORMAL
GR003195,BK003195,J000048,Group Demo Group 03195,1,GROUP,True,NORMAL
GR003196,BK003196,J000048,Group Demo Group 03196,1,GROUP,True,NORMAL
GR003197,BK003197,J000048,Group Demo Group 03197,2,GROUP,True,NORMAL
GR003198,BK003198,J000048,Couple Demo Group 03198,4,COUPLE,True,NORMAL
GR003199,BK003199,J000048,Friends Demo Group 03199,2,FRIENDS,True,NORMAL
GR003200,BK003200,J000048,Couple Demo Group 03200,2,COUPLE,True,NORMAL
GR003201,BK003201,J000048,Family Demo Group 03201,3,FAMILY,True,NORMAL
GR003202,BK003202,J000048,Friends Demo Group 03202,3,FRIENDS,True,NORMAL
GR003203,BK003203,J000048,Group Demo Group 03203,4,GROUP,True,NORMAL
GR003204,BK003204,J000048,Group Demo Group 03204,3,GROUP,True,NORMAL
GR003205,BK003205,J000048,Couple Demo Group 03205,5,COUPLE,True,NORMAL
GR003206,BK003206,J000048,Group Demo Group 03206,1,GROUP,True,NORMAL
GR003207,BK003207,J000048,Group Demo Group 03207,1,GROUP,True,NORMAL
GR003208,BK003208,J000048,Couple Demo Group 03208,6,COUPLE,True,HIGH
GR003209,BK003209,J000048,Friends Demo Group 03209,8,FRIENDS,True,HIGH
GR003210,BK003210,J000048,Couple Demo Group 03210,4,COUPLE,True,NORMAL
GR003211,BK003211,J000048,Caregiver Demo Group 03211,4,CAREGIVER,True,HIGH
GR003212,BK003212,J000048,Group Demo Group 03212,1,GROUP,True,NORMAL
GR003213,BK003213,J000048,Group Demo Group 03213,2,GROUP,True,NORMAL
GR003214,BK003214,J000048,Friends Demo Group 03214,3,FRIENDS,True,NORMAL
GR003215,BK003215,J000048,Couple Demo Group 03215,3,COUPLE,True,NORMAL
GR003216,BK003216,J000048,Couple Demo Group 03216,2,COUPLE,True,NORMAL
GR003217,BK003217,J000049,Family Demo Group 03217,3,FAMILY,True,NORMAL
GR003218,BK003218,J000049,Group Demo Group 03218,1,GROUP,True,NORMAL
GR003219,BK003219,J000049,Friends Demo Group 03219,2,FRIENDS,True,NORMAL
GR003220,BK003220,J000049,Couple Demo Group 03220,2,COUPLE,True,NORMAL
GR003221,BK003221,J000049,Group Demo Group 03221,2,GROUP,True,NORMAL
GR003222,BK003222,J000049,Couple Demo Group 03222,4,COUPLE,True,NORMAL
GR003223,BK003223,J000049,Friends Demo Group 03223,2,FRIENDS,True,NORMAL
GR003224,BK003224,J000049,Group Demo Group 03224,3,GROUP,True,NORMAL
GR003225,BK003225,J000049,Friends Demo Group 03225,4,FRIENDS,True,NORMAL
GR003226,BK003226,J000049,Group Demo Group 03226,5,GROUP,True,NORMAL
GR003227,BK003227,J000049,Group Demo Group 03227,4,GROUP,True,NORMAL
GR003228,BK003228,J000049,Group Demo Group 03228,1,GROUP,True,NORMAL
GR003229,BK003229,J000049,Group Demo Group 03229,6,GROUP,True,HIGH
GR003230,BK003230,J000049,Group Demo Group 03230,1,GROUP,True,NORMAL
GR003231,BK003231,J000049,Group Demo Group 03231,1,GROUP,True,NORMAL
GR003232,BK003232,J000049,Couple Demo Group 03232,2,COUPLE,True,NORMAL
GR003233,BK003233,J000049,Friends Demo Group 03233,4,FRIENDS,True,NORMAL
GR003234,BK003234,J000049,Group Demo Group 03234,1,GROUP,True,NORMAL
GR003235,BK003235,J000049,Friends Demo Group 03235,2,FRIENDS,True,NORMAL
GR003236,BK003236,J000049,Group Demo Group 03236,3,GROUP,True,NORMAL
GR003237,BK003237,J000049,Friends Demo Group 03237,4,FRIENDS,True,NORMAL
GR003238,BK003238,J000049,Group Demo Group 03238,1,GROUP,True,NORMAL
GR003239,BK003239,J000049,Group Demo Group 03239,1,GROUP,True,NORMAL
GR003240,BK003240,J000049,Couple Demo Group 03240,2,COUPLE,True,NORMAL
