preference_id,passenger_id,journey_id,preferred_berth_type,preferred_coach,willing_to_exchange,exchange_same_coach_only,exchange_same_class_only,special_note
PR0007439,P007893,J000040,LOWER,B3,True,True,True,
PR0007440,P007894,J000040,LOWER,B3,True,True,True,
PR0007441,P007895,J000040,LOWER,B2,True,True,True,
PR0007442,P007896,J000040,LOWER,B2,True,True,True,
PR0007443,P007897,J000040,LOWER,,True,False,True,
PR0007444,P007898,J000040,LOWER,B2,False,False,True,
PR0007445,P007899,J000040,LOWER,,False,False,True,
PR0007446,P007900,J000040,LOWER,B2,True,True,False,
PR0007447,P007901,J000040,LOWER,B3,True,True,True,
PR0007448,P007902,J000040,LOWER,B3,True,True,True,
PR0007449,P007906,J000041,LOWER,B1,True,True,True,
PR0007450,P007907,J000041,LOWER,,True,False,True,
PR0007451,P007908,J000041,LOWER,,False,False,True,
PR0007452,P007909,J000041,LOWER,B1,False,False,True,
PR0007453,P007910,J000041,LOWER,S1,True,True,True,
PR0007454,P007911,J000041,LOWER,S1,True,True,True,
PR0007455,P007912,J000041,LOWER,B3,True,True,True,
PR0007456,P007913,J000041,LOWER,B3,True,True,True,
PR0007457,P007914,J000041,LOWER,B3,True,True,True,
PR0007458,P007915,J000041,LOWER,B1,True,True,True,
PR0007459,P007916,J000041,LOWER,B1,True,True,True,
PR0007460,P007917,J000041,LOWER,,True,False,True,
PR0007461,P007918,J000041,LOWER,,False,False,True,
PR0007462,P007919,J000041,LOWER,,False,False,True,
PR0007463,P007920,J000041,LOWER,B2,True,True,False,
PR0007464,P007921,J000041,LOWER,B2,True,True,True,
PR0007465,P007922,J000041,LOWER,B2,True,True,True,
PR0007466,P007923,J000041,LOWER,B2,True,True,True,
PR0007467,P007924,J000041,LOWER,B2,True,True,True,
PR0007468,P007925,J000041,LOWER,B1,True,True,True,
PR0007469,P007926,J000041,LOWER,B1,True,True,True,
PR0007470,P007927,J000041,LOWER,,True,False,True,
PR0007471,P007928,J000041,LOWER,,False,False,True,
PR0007472,P007929,J000041,LOWER,,False,False,True,
PR0007473,P007930,J000041,LOWER,B3,True,True,True,
PR0007474,P007931,J000041,LOWER,B2,True,True,True,
PR0007475,P007932,J000041,LOWER,B2,True,True,True,
PR0007476,P007933,J000041,LOWER,B2,True,True,True,
PR0007477,P007934,J000041,LOWER,B1,True,True,True,
PR0007478,P007935,J000041,LOWER,B1,True,True,True,
PR0007479,P007936,J000041,LOWER,B1,True,True,True,
PR0007480,P007937,J000041,LOWER,,True,False,True,
PR0007481,P007938,J000041,LOWER,,False,False,True,Synthetic child is part of a family group.
PR0007482,P007939,J000041,LOWER,,False,False,True,
PR0007483,P007940,J000041,LOWER,S1,True,True,False,
PR0007484,P007941,J000041,LOWER,B1,True,True,True,
PR0007485,P007942,J000041,LOWER,B1,True,True,True,
PR0007486,P007943,J000041,LOWER,B1,True,True,True,
PR0007487,P007944,J000041,LOWER,B1,True,True,True,
PR0007488,P007945,J000041,LOWER,B1,True,True,True,
PR0007489,P007946,J000041,LOWER,B3,True,True,True,
PR0007490,P007947,J000041,LOWER,,True,False,True,
PR0007491,P007948,J000041,LOWER,,False,False,True,
PR0007492,P007949,J000041,LOWER,,False,False,True,
PR0007493,P007950,J000041,LOWER,B3,True,True,True,
PR0007494,P007951,J000041,LOWER,B3,True,True,True,
PR0007495,P007952,J000041,LOWER,B3,True,True,True,
PR0007496,P007953,J000041,LOWER,B1,True,True,True,
PR0007497,P007954,J000041,LOWER,B1,True,True,True,
PR0007498,P007955,J000041,LOWER,B1,True,True,True,
PR0007499,P007956,J000041,LOWER,B1,True,True,True,
PR0007500,P007957,J000041,LOWER,,True,False,True,
PR0007501,P007958,J000041,LOWER,,False,False,True,Synthetic senior prefers lower berth.
PR0007502,P007959,J000041,LOWER,,False,False,True,
PR0007503,P007960,J000041,LOWER,B2,True,True,False,
PR0007504,P007961,J000041,LOWER,B2,True,True,True,
PR0007505,P007962,J000041,LOWER,B2,True,True,True,
PR0007506,P007963,J000041,LOWER,B2,True,True,True,
PR0007507,P007964,J000041,LOWER,B2,True,True,True,
PR0007508,P007965,J000041,LOWER,B2,True,True,True,
PR0007509,P007966,J000041,LOWER,B2,True,True,True,
PR0007510,P007967,J000041,LOWER,,True,False,True,
PR0007511,P007968,J000041,LOWER,,False,False,True,
PR0007512,P007969,J000041,LOWER,,False,False,True,
PR0007513,P007970,J000041,LOWER,B3,True,True,True,
PR0007514,P007975,J000041,LOWER,B1,True,True,True,
PR0007515,P007976,J000041,LOWER,B1,True,True,True,
PR0007516,P007977,J000041,LOWER,,True,False,True,
PR0007517,P007978,J000041,LOWER,,False,False,True,
PR0007518,P007979,J000041,LOWER,,False,False,True,
PR0007519,P007980,J000041,LOWER,B3,True,True,False,
PR0007520,P007981,J000041,LOWER,B3,True,True,True,
PR0007521,P007982,J000041,LOWER,B1,True,True,True,
PR0007522,P007983,J000041,LOWER,B1,True,True,True,
PR0007523,P007984,J000041,LOWER,B1,True,True,True,
PR0007524,P007985,J000041,LOWER,B1,True,True,True,
PR0007525,P007986,J000041,LOWER,B1,True,True,True,
PR0007526,P007987,J000041,LOWER,,True,False,True,
PR0007527,P007988,J000041,LOWER,,False,False,True,
PR0007528,P007989,J000041,LOWER,,False,False,True,
PR0007529,P007990,J000041,LOWER,B2,True,True,True,
PR0007530,P007991,J000041,LOWER,B2,True,True,True,
PR0007531,P007992,J000041,LOWER,B2,True,True,True,
PR0007532,P008000,J000041,LOWER,B1,True,True,False,
PR0007533,P008001,J000041,LOWER,B1,True,True,True,
PR0007534,P008002,J000041,LOWER,B1,True,True,True,
PR0007535,P008003,J000041,LOWER,B1,True,True,True,
PR0007536,P008004,J000041,LOWER,B3,True,True,True,
PR0007537,P008005,J000041,LOWER,B3,True,True,True,
PR0007538,P008006,J000041,LOWER,S1,True,True,True,
PR0007539,P008007,J000041,LOWER,,True,False,True,
PR0007540,P008008,J000041,LOWER,B3,False,False,True,
PR0007541,P008009,J000041,LOWER,,False,False,True,
PR0007542,P008010,J000041,LOWER,B1,True,True,True,
PR0007543,P008011,J000041,LOWER,B1,True,True,True,
PR0007544,P008012,J000041,LOWER,B1,True,True,True,
PR0007545,P008013,J000041,LOWER,B1,True,True,True,
PR0007546,P008014,J000041,LOWER,B1,True,True,True,
PR0007547,P008015,J000041,LOWER,B1,True,True,True,
PR0007548,P008016,J000041,LOWER,B1,True,True,True,
PR0007549,P008017,J000041,LOWER,,True,False,True,
PR0007550,P008018,J000041,LOWER,,False,False,True,
PR0007551,P008019,J000041,LOWER,B3,False,False,True,
PR0007552,P008020,J000041,LOWER,B3,True,True,False,
PR0007553,P008021,J000041,LOWER,B3,True,True,True,
PR0007554,P008022,J000041,LOWER,B3,True,True,True,
PR0007555,P008023,J000041,LOWER,B3,True,True,True,
PR0007556,P008024,J000041,LOWER,B3,True,True,True,
PR0007557,P008025,J000041,LOWER,B3,True,True,True,
PR0007558,P008026,J000041,LOWER,B3,True,True,True,
PR0007559,P008027,J000041,LOWER,,True,False,True,
PR0007560,P008028,J000041,LOWER,,False,False,True,
PR0007561,P008029,J000041,LOWER,,False,False,True,
PR0007562,P008030,J000041,LOWER,S1,True,True,True,
PR0007563,P008031,J000041,LOWER,S1,True,True,True,
PR0007564,P008032,J000041,LOWER,B3,True,True,True,
PR0007565,P008037,J000041,LOWER,,True,False,True,
PR0007566,P008038,J000041,LOWER,,False,False,True,
PR0007567,P008039,J000041,LOWER,,False,False,True,
PR0007568,P008040,J000041,LOWER,B3,True,True,False,
PR0007569,P008041,J000041,LOWER,B3,True,True,True,
PR0007570,P008042,J000041,LOWER,B3,True,True,True,
PR0007571,P008043,J000041,LOWER,B3,True,True,True,
PR0007572,P008044,J000041,LOWER,B3,True,True,True,
PR0007573,P008045,J000041,LOWER,B3,True,True,True,
PR0007574,P008046,J000041,LOWER,B2,True,True,True,Synthetic senior prefers lower berth.
PR0007575,P008047,J000041,LOWER,,True,False,True,
PR0007576,P008048,J000041,LOWER,,False,False,True,
PR0007577,P008049,J000041,LOWER,,False,False,True,
PR0007578,P008050,J000041,LOWER,B2,True,True,True,
PR0007579,P008051,J000041,LOWER,B2,True,True,True,
PR0007580,P008052,J000041,LOWER,B2,True,True,True,
PR0007581,P008053,J000041,LOWER,B2,True,True,True,
PR0007582,P008054,J000041,LOWER,B2,True,True,True,
PR0007583,P008055,J000041,LOWER,B2,True,True,True,
PR0007584,P008056,J000041,LOWER,B2,True,True,True,
PR0007585,P008057,J000041,LOWER,,True,False,True,
PR0007586,P008058,J000041,LOWER,,False,False,True,
PR0007587,P008059,J000041,LOWER,,False,False,True,
PR0007588,P008060,J000041,LOWER,B1,True,True,False,
PR0007589,P008061,J000041,LOWER,B1,True,True,True,
PR0007590,P008062,J000041,LOWER,B3,True,True,True,
PR0007591,P008063,J000041,LOWER,B3,True,True,True,
PR0007592,P008064,J000041,LOWER,B3,True,True,True,
PR0007593,P008065,J000041,LOWER,B1,True,True,True,
PR0007594,P008066,J000041,LOWER,B1,True,True,True,
PR0007595,P008067,J000041,LOWER,,True,False,True,
PR0007596,P008068,J000041,LOWER,,False,False,True,
PR0007597,P008069,J000041,LOWER,,False,False,True,
PR0007598,P008070,J000041,LOWER,B3,True,True,True,
PR0007599,P008071,J000041,LOWER,B3,True,True,True,
PR0007600,P008072,J000041,LOWER,B3,True,True,True,
PR0007601,P008073,J000041,LOWER,B2,True,True,True,
PR0007602,P008074,J000041,LOWER,B2,True,True,True,
PR0007603,P008075,J000041,LOWER,B2,True,True,True,
PR0007604,P008076,J000041,LOWER,B2,True,True,True,
PR0007605,P008077,J000041,LOWER,,True,False,True,
PR0007606,P008078,J000041,LOWER,,False,False,True,
PR0007607,P008079,J000041,LOWER,,False,False,True,
PR0007608,P008080,J000041,LOWER,B2,True,True,False,
PR0007609,P008081,J000041,LOWER,B2,True,True,True,
PR0007610,P008082,J000041,LOWER,B2,True,True,True,
PR0007611,P008083,J000041,LOWER,B2,True,True,True,
PR0007612,P008084,J000041,LOWER,B2,True,True,True,
PR0007613,P008085,J000041,LOWER,B2,True,True,True,
PR0007614,P008086,J000041,LOWER,B2,True,True,True,
PR0007615,P008087,J000041,LOWER,,True,False,True,
PR0007616,P008088,J000041,LOWER,,False,False,True,
PR0007617,P008089,J000041,LOWER,,False,False,True,
PR0007618,P008090,J000041,LOWER,B2,True,True,True,
PR0007619,P008091,J000041,LOWER,B2,True,True,True,
PR0007620,P008092,J000041,LOWER,B2,True,True,True,
PR0007621,P008093,J000041,LOWER,B2,True,True,True,
PR0007622,P008094,J000041,LOWER,B2,True,True,True,Synthetic child is part of a family group.
PR0007623,P008095,J000041,LOWER,B2,True,True,True,
PR0007624,P008096,J000041,LOWER,B2,True,True,True,
PR0007625,P008097,J000041,LOWER,,True,False,True,
PR0007626,P008098,J000041,LOWER,,False,False,True,
PR0007627,P008099,J000041,LOWER,,False,False,True,
PR0007628,P008100,J000041,LOWER,B2,True,True,False,
PR0007629,P008101,J000041,LOWER,B2,True,True,True,
PR0007630,P008102,J000041,LOWER,B2,True,True,True,
PR0007631,P008103,J000041,LOWER,B2,True,True,True,
PR0007632,P008104,J000041,LOWER,B2,True,True,True,
PR0007633,P008105,J000041,LOWER,B2,True,True,True,
PR0007634,P008110,J000041,LOWER,B3,True,True,True,
PR0007635,P008111,J000041,LOWER,B3,True,True,True,
PR0007636,P008112,J000041,LOWER,B3,True,True,True,
PR0007637,P008113,J000041,LOWER,B3,True,True,True,
PR0007638,P008114,J000041,LOWER,B3,True,True,True,
PR0007639,P008115,J000041,LOWER,B3,True,True,True,
PR0007640,P008116,J000041,LOWER,B3,True,True,True,
PR0007641,P008117,J000041,LOWER,,True,False,True,
PR0007642,P008118,J000041,LOWER,B3,False,False,True,
PR0007643,P008119,J000041,LOWER,,False,False,True,
PR0007644,P008120,J000041,LOWER,B1,True,True,False,
PR0007645,P008121,J000041,LOWER,B1,True,True,True,
PR0007646,P008122,J000041,LOWER,B1,True,True,True,
PR0007647,P008123,J000041,LOWER,B1,True,True,True,
PR0007648,P008124,J000041,LOWER,S1,True,True,True,
PR0007649,P008125,J000041,LOWER,B1,True,True,True,
PR0007650,P008126,J000041,LOWER,B1,True,True,True,
PR0007651,P008127,J000041,LOWER,,True,False,True,
PR0007652,P008128,J000041,LOWER,,False,False,True,
PR0007653,P008129,J000041,LOWER,B1,False,False,True,
PR0007654,P008130,J000041,LOWER,B1,True,True,True,
PR0007655,P008131,J000041,LOWER,B1,True,True,True,
PR0007656,P008132,J000041,LOWER,B1,True,True,True,
PR0007657,P008133,J000042,LOWER,B2,True,True,True,
PR0007658,P008134,J000042,LOWER,B2,True,True,True,
PR0007659,P008135,J000042,LOWER,B2,True,True,True,
PR0007660,P008136,J000042,LOWER,B2,True,True,True,
PR0007661,P008137,J000042,LOWER,,True,False,True,
PR0007662,P008138,J000042,LOWER,,False,False,True,
PR0007663,P008139,J000042,LOWER,,False,False,True,
PR0007664,P008140,J000042,LOWER,B1,True,True,False,
PR0007665,P008141,J000042,LOWER,B1,True,True,True,
PR0007666,P008142,J000042,LOWER,B1,True,True,True,
PR0007667,P008143,J000042,LOWER,B1,True,True,True,
PR0007668,P008144,J000042,LOWER,B1,True,True,True,
PR0007669,P008145,J000042,LOWER,B1,True,True,True,
PR0007670,P008146,J000042,LOWER,B2,True,True,True,
PR0007671,P008147,J000042,LOWER,,True,False,True,
PR0007672,P008148,J000042,LOWER,,False,False,True,
PR0007673,P008149,J000042,LOWER,,False,False,True,
PR0007674,P008150,J000042,LOWER,B2,True,True,True,
PR0007675,P008151,J000042,LOWER,B2,True,True,True,
PR0007676,P008152,J000042,LOWER,B2,True,True,True,
PR0007677,P008153,J000042,LOWER,B2,True,True,True,
PR0007678,P008154,J000042,LOWER,B1,True,True,True,
PR0007679,P008155,J000042,LOWER,B1,True,True,True,
PR0007680,P008156,J000042,LOWER,S1,True,True,True,
PR0007681,P008157,J000042,LOWER,,True,False,True,
PR0007682,P008158,J000042,LOWER,,False,False,True,Synthetic senior prefers lower berth.
PR0007683,P008159,J000042,LOWER,,False,False,True,
PR0007684,P008160,J000042,LOWER,B3,True,True,False,
PR0007685,P008161,J000042,LOWER,B1,True,True,True,
PR0007686,P008162,J000042,LOWER,B1,True,True,True,
PR0007687,P008163,J000042,LOWER,B1,True,True,True,
PR0007688,P008164,J000042,LOWER,B1,True,True,True,
PR0007689,P008165,J000042,LOWER,B1,True,True,True,
PR0007690,P008166,J000042,LOWER,B1,True,True,True,
PR0007691,P008167,J000042,LOWER,,True,False,True,
PR0007692,P008168,J000042,LOWER,,False,False,True,
PR0007693,P008169,J000042,LOWER,,False,False,True,
PR0007694,P008170,J000042,LOWER,B1,True,True,True,
PR0007695,P008177,J000042,LOWER,,True,False,True,
PR0007696,P008178,J000042,LOWER,,False,False,True,
PR0007697,P008179,J000042,LOWER,,False,False,True,
PR0007698,P008180,J000042,LOWER,B1,True,True,False,
PR0007699,P008181,J000042,LOWER,B1,True,True,True,
PR0007700,P008182,J000042,LOWER,B1,True,True,True,
PR0007701,P008183,J000042,LOWER,S1,True,True,True,
PR0007702,P008184,J000042,LOWER,S1,True,True,True,
PR0007703,P008185,J000042,LOWER,S1,True,True,True,
PR0007704,P008186,J000042,LOWER,B1,True,True,True,
PR0007705,P008187,J000042,LOWER,,True,False,True,
PR0007706,P008188,J000042,LOWER,,False,False,True,
PR0007707,P008189,J000042,LOWER,,False,False,True,
PR0007708,P008190,J000042,LOWER,B2,True,True,True,
PR0007709,P008191,J000042,LOWER,B2,True,True,True,
PR0007710,P008192,J000042,LOWER,B2,True,True,True,
PR0007711,P008193,J000042,LOWER,B2,True,True,True,
PR0007712,P008194,J000042,LOWER,B2,True,True,True,
PR0007713,P008195,J000042,LOWER,B2,True,True,True,
PR0007714,P008196,J000042,LOWER,B2,True,True,True,
PR0007715,P008197,J000042,LOWER,,True,False,True,
PR0007716,P008198,J000042,LOWER,,False,False,True,
PR0007717,P008199,J000042,LOWER,,False,False,True,
PR0007718,P008200,J000042,LOWER,B2,True,True,False,
PR0007719,P008201,J000042,LOWER,B2,True,True,True,
PR0007720,P008202,J000042,LOWER,B2,True,True,True,
PR0007721,P008203,J000042,LOWER,B2,True,True,True,
PR0007722,P008204,J000042,LOWER,B1,True,True,True,
PR0007723,P008205,J000042,LOWER,B1,True,True,True,
PR0007724,P008206,J000042,LOWER,B1,True,True,True,
PR0007725,P008207,J000042,LOWER,,True,False,True,
PR0007726,P008208,J000042,LOWER,,False,False,True,
PR0007727,P008209,J000042,LOWER,,False,False,True,
PR0007728,P008210,J000042,LOWER,B1,True,True,True,
PR0007729,P008211,J000042,LOWER,B1,True,True,True,
PR0007730,P008212,J000042,LOWER,B1,True,True,True,
PR0007731,P008213,J000042,LOWER,B3,True,True,True,
PR0007732,P008214,J000042,LOWER,B3,True,True,True,
PR0007733,P008216,J000042,LOWER,B2,True,True,True,
PR0007734,P008217,J000042,LOWER,B2,True,False,True,
PR0007735,P008218,J000042,LOWER,,False,False,True,
PR0007736,P008219,J000042,LOWER,,False,False,True,
PR0007737,P008220,J000042,LOWER,B2,True,True,False,
PR0007738,P008221,J000042,LOWER,B2,True,True,True,
PR0007739,P008222,J000042,LOWER,B2,True,True,True,
PR0007740,P008223,J000042,LOWER,B2,True,True,True,
PR0007741,P008224,J000042,LOWER,B2,True,True,True,
PR0007742,P008225,J000042,LOWER,B2,True,True,True,
PR0007743,P008226,J000042,LOWER,B2,True,True,True,
PR0007744,P008227,J000042,LOWER,,True,False,True,
PR0007745,P008228,J000042,LOWER,B1,False,False,True,
PR0007746,P008229,J000042,LOWER,,False,False,True,
PR0007747,P008230,J000042,LOWER,B1,True,True,True,
PR0007748,P008231,J000042,LOWER,B2,True,True,True,
PR0007749,P008232,J000042,LOWER,B2,True,True,True,
PR0007750,P008233,J000042,LOWER,B2,True,True,True,
PR0007751,P008234,J000042,LOWER,B2,True,True,True,
PR0007752,P008235,J000042,LOWER,B2,True,True,True,
PR0007753,P008236,J000042,LOWER,B2,True,True,True,
PR0007754,P008237,J000042,LOWER,,True,False,True,
PR0007755,P008238,J000042,LOWER,,False,False,True,
PR0007756,P008239,J000042,LOWER,B1,False,False,True,
PR0007757,P008240,J000042,LOWER,B1,True,True,False,
PR0007758,P008241,J000042,LOWER,B1,True,True,True,
PR0007759,P008242,J000042,LOWER,B1,True,True,True,
PR0007760,P008243,J000042,LOWER,B2,True,True,True,
PR0007761,P008244,J000042,LOWER,B2,True,True,True,
PR0007762,P008245,J000042,LOWER,B2,True,True,True,
PR0007763,P008246,J000042,LOWER,B2,True,True,True,
PR0007764,P008247,J000042,LOWER,,True,False,True,
PR0007765,P008248,J000042,LOWER,,False,False,True,
PR0007766,P008249,J000042,LOWER,,False,False,True,
PR0007767,P008250,J000042,LOWER,B3,True,True,True,
PR0007768,P008251,J000042,LOWER,B2,True,True,True,
PR0007769,P008252,J000042,LOWER,B2,True,True,True,
PR0007770,P008253,J000042,LOWER,B2,True,True,True,
PR0007771,P008254,J000042,LOWER,B2,True,True,True,
PR0007772,P008255,J000042,LOWER,B2,True,True,True,
PR0007773,P008256,J000042,LOWER,B2,True,True,True,
PR0007774,P008257,J000042,LOWER,,True,False,True,
PR0007775,P008258,J000042,LOWER,,False,False,True,
PR0007776,P008259,J000042,LOWER,,False,False,True,
PR0007777,P008260,J000042,LOWER,B3,True,True,False,
PR0007778,P008261,J000042,LOWER,B3,True,True,True,
PR0007779,P008262,J000042,LOWER,B3,True,True,True,
PR0007780,P008263,J000042,LOWER,B2,True,True,True,
PR0007781,P008264,J000042,LOWER,B2,True,True,True,
PR0007782,P008265,J000042,LOWER,B2,True,True,True,
PR0007783,P008266,J000042,LOWER,B2,True,True,True,
PR0007784,P008267,J000042,LOWER,,True,False,True,
PR0007785,P008268,J000042,LOWER,,False,False,True,
PR0007786,P008269,J000042,LOWER,,False,False,True,
PR0007787,P008270,J000042,LOWER,B1,True,True,True,
PR0007788,P008271,J000042,LOWER,B1,True,True,True,
PR0007789,P008272,J000042,LOWER,B1,True,True,True,
PR0007790,P008273,J000042,LOWER,B1,True,True,True,
PR0007791,P008274,J000042,LOWER,B1,True,True,True,
PR0007792,P008275,J000042,LOWER,B1,True,True,True,
PR0007793,P008276,J000042,LOWER,B1,True,True,True,
PR0007794,P008277,J000042,LOWER,,True,False,True,
PR0007795,P008278,J000042,LOWER,,False,False,True,
PR0007796,P008279,J000042,LOWER,,False,False,True,
PR0007797,P008280,J000042,LOWER,S1,True,True,False,
PR0007798,P008281,J000042,LOWER,S1,True,True,True,
PR0007799,P008282,J000042,LOWER,B3,True,True,True,
PR0007800,P008283,J000042,LOWER,B3,True,True,True,
PR0007801,P008284,J000042,LOWER,B3,True,True,True,
PR0007802,P008285,J000042,LOWER,B3,True,True,True,
PR0007803,P008286,J000042,LOWER,B3,True,True,True,
PR0007804,P008287,J000042,LOWER,,True,False,True,
PR0007805,P008288,J000042,LOWER,,False,False,True,
PR0007806,P008289,J000042,LOWER,,False,False,True,
PR0007807,P008290,J000042,LOWER,B1,True,True,True,
PR0007808,P008291,J000042,LOWER,B2,True,True,True,
PR0007809,P008292,J000042,LOWER,B2,True,True,True,
PR0007810,P008293,J000042,LOWER,B2,True,True,True,
PR0007811,P008294,J000042,LOWER,B2,True,True,True,
PR0007812,P008295,J000042,LOWER,B2,True,True,True,
PR0007813,P008296,J000042,LOWER,B1,True,True,True,
PR0007814,P008297,J000042,LOWER,,True,False,True,
PR0007815,P008298,J000042,LOWER,,False,False,True,
PR0007816,P008299,J000042,LOWER,,False,False,True,
PR0007817,P008300,J000042,LOWER,B3,True,True,False,
PR0007818,P008301,J000042,LOWER,S1,True,True,True,
PR0007819,P008310,J000042,LOWER,B3,True,True,True,
PR0007820,P008311,J000042,LOWER,B3,True,True,True,
PR0007821,P008312,J000042,LOWER,B3,True,True,True,
PR0007822,P008313,J000042,LOWER,B3,True,True,True,
PR0007823,P008314,J000042,LOWER,B3,True,True,True,
PR0007824,P008315,J000042,LOWER,B3,True,True,True,
PR0007825,P008316,J000042,LOWER,B3,True,True,True,
PR0007826,P008323,J000042,LOWER,B3,True,True,True,
