seat_id,coach_id,coach_number,seat_number,berth_type,row_number,position,is_window,is_aisle
SE0007097,CO000105,E1,37,EXECUTIVE,10,WINDOW,True,False
SE0007098,CO000105,E1,38,EXECUTIVE,10,AISLE,False,True
SE0007099,CO000105,E1,39,EXECUTIVE,10,WINDOW,True,False
SE0007100,CO000105,E1,40,EXECUTIVE,10,AISLE,False,True
SE0007101,CO000105,E1,41,EXECUTIVE,11,WINDOW,True,False
SE0007102,CO000105,E1,42,EXECUTIVE,11,AISLE,False,True
SE0007103,CO000105,E1,43,EXECUTIVE,11,WINDOW,True,False
SE0007104,CO000105,E1,44,EXECUTIVE,11,AISLE,False,True
SE0007105,CO000105,E1,45,EXECUTIVE,12,WINDOW,True,False
SE0007106,CO000105,E1,46,EXECUTIVE,12,AISLE,False,True
SE0007107,CO000105,E1,47,EXECUTIVE,12,WINDOW,True,False
SE0007108,CO000105,E1,48,EXECUTIVE,12,AISLE,False,True
SE0007109,CO000105,E1,49,EXECUTIVE,13,WINDOW,True,False
SE0007110,CO000105,E1,50,EXECUTIVE,13,AISLE,False,True
SE0007111,CO000105,E1,51,EXECUTIVE,13,WINDOW,True,False
SE0007112,CO000105,E1,52,EXECUTIVE,13,AISLE,False,True
SE0007113,CO000105,E1,53,EXECUTIVE,14,WINDOW,True,False
SE0007114,CO000105,E1,54,EXECUTIVE,14,AISLE,False,True
SE0007115,CO000105,E1,55,EXECUTIVE,14,WINDOW,True,False
SE0007116,CO000105,E1,56,EXECUTIVE,14,AISLE,False,True
SE0007117,CO000106,E2,1,EXECUTIVE,1,WINDOW,True,False
SE0007118,CO000106,E2,2,EXECUTIVE,1,AISLE,False,True
SE0007119,CO000106,E2,3,EXECUTIVE,1,WINDOW,True,False
SE0007120,CO000106,E2,4,EXECUTIVE,1,AISLE,False,True
SE0007121,CO000106,E2,5,EXECUTIVE,2,WINDOW,True,False
SE0007122,CO000106,E2,6,EXECUTIVE,2,AISLE,False,True
SE0007123,CO000106,E2,7,EXECUTIVE,2,WINDOW,True,False
SE0007124,CO000106,E2,8,EXECUTIVE,2,AISLE,False,True
SE0007125,CO000106,E2,9,EXECUTIVE,3,WINDOW,True,False
SE0007126,CO000106,E2,10,EXECUTIVE,3,AISLE,False,True
SE0007127,CO000106,E2,11,EXECUTIVE,3,WINDOW,True,False
SE0007128,CO000106,E2,12,EXECUTIVE,3,AISLE,False,True
SE0007129,CO000106,E2,13,EXECUTIVE,4,WINDOW,True,False
SE0007130,CO000106,E2,14,EXECUTIVE,4,AISLE,False,True
SE0007131,CO000106,E2,15,EXECUTIVE,4,WINDOW,True,False
SE0007132,CO000106,E2,16,EXECUTIVE,4,AISLE,False,True
SE0007133,CO000106,E2,17,EXECUTIVE,5,WINDOW,True,False
SE0007134,CO000106,E2,18,EXECUTIVE,5,AISLE,False,True
SE0007135,CO000106,E2,19,EXECUTIVE,5,WINDOW,True,False
SE0007136,CO000106,E2,20,EXECUTIVE,5,AISLE,False,True
SE0007137,CO000106,E2,21,EXECUTIVE,6,WINDOW,True,False
SE0007138,CO000106,E2,22,EXECUTIVE,6,AISLE,False,True
SE0007139,CO000106,E2,23,EXECUTIVE,6,WINDOW,True,False
SE0007140,CO000106,E2,24,EXECUTIVE,6,AISLE,False,True
SE0007141,CO000106,E2,25,EXECUTIVE,7,WINDOW,True,False
SE0007142,CO000106,E2,26,EXECUTIVE,7,AISLE,False,True
SE0007143,CO000106,E2,27,EXECUTIVE,7,WINDOW,True,False
SE0007144,CO000106,E2,28,EXECUTIVE,7,AISLE,False,True
SE0007145,CO000106,E2,29,EXECUTIVE,8,WINDOW,True,False
SE0007146,CO000106,E2,30,EXECUTIVE,8,AISLE,False,True
SE0007147,CO000106,E2,31,EXECUTIVE,8,WINDOW,True,False
SE0007148,CO000106,E2,32,EXECUTIVE,8,AISLE,False,True
SE0007149,CO000106,E2,33,EXECUTIVE,9,WINDOW,True,False
SE0007150,CO000106,E2,34,EXECUTIVE,9,AISLE,False,True
SE0007151,CO000106,E2,35,EXECUTIVE,9,WINDOW,True,False
SE0007152,CO000106,E2,36,EXECUTIVE,9,AISLE,False,True
SE0007153,CO000106,E2,37,EXECUTIVE,10,WINDOW,True,False
SE0007154,CO000106,E2,38,EXECUTIVE,10,AISLE,False,True
SE0007155,CO000106,E2,39,EXECUTIVE,10,WINDOW,True,False
SE0007156,CO000106,E2,40,EXECUTIVE,10,AISLE,False,True
SE0007157,CO000106,E2,41,EXECUTIVE,11,WINDOW,True,False
SE0007158,CO000106,E2,42,EXECUTIVE,11,AISLE,False,True
SE0007159,CO000106,E2,43,EXECUTIVE,11,WINDOW,True,False
SE0007160,CO000106,E2,44,EXECUTIVE,11,AISLE,False,True
SE0007161,CO000106,E2,45,EXECUTIVE,12,WINDOW,True,False
SE0007162,CO000106,E2,46,EXECUTIVE,12,AISLE,False,True
SE0007163,CO000106,E2,47,EXECUTIVE,12,WINDOW,True,False
SE0007164,CO000106,E2,48,EXECUTIVE,12,AISLE,False,True
SE0007165,CO000106,E2,49,EXECUTIVE,13,WINDOW,True,False
SE0007166,CO000106,E2,50,EXECUTIVE,13,AISLE,False,True
SE0007167,CO000106,E2,51,EXECUTIVE,13,WINDOW,True,False
SE0007168,CO000106,E2,52,EXECUTIVE,13,AISLE,False,True
SE0007169,CO000106,E2,53,EXECUTIVE,14,WINDOW,True,False
SE0007170,CO000106,E2,54,EXECUTIVE,14,AISLE,False,True
SE0007171,CO000106,E2,55,EXECUTIVE,14,WINDOW,True,False
SE0007172,CO000106,E2,56,EXECUTIVE,14,AISLE,False,True
SE0007173,CO000107,C1,1,CHAIR,1,WINDOW,True,False
SE0007174,CO000107,C1,2,CHAIR,1,MIDDLE,False,False
SE0007175,CO000107,C1,3,CHAIR,1,AISLE,False,True
SE0007176,CO000107,C1,4,CHAIR,2,WINDOW,True,False
SE0007177,CO000107,C1,5,CHAIR,2,MIDDLE,False,False
SE0007178,CO000107,C1,6,CHAIR,2,AISLE,False,True
SE0007179,CO000107,C1,7,CHAIR,3,WINDOW,True,False
SE0007180,CO000107,C1,8,CHAIR,3,MIDDLE,False,False
SE0007181,CO000107,C1,9,CHAIR,3,AISLE,False,True
SE0007182,CO000107,C1,10,CHAIR,4,WINDOW,True,False
SE0007183,CO000107,C1,11,CHAIR,4,MIDDLE,False,False
SE0007184,CO000107,C1,12,CHAIR,4,AISLE,False,True
SE0007185,CO000107,C1,13,CHAIR,5,WINDOW,True,False
SE0007186,CO000107,C1,14,CHAIR,5,MIDDLE,False,False
SE0007187,CO000107,C1,15,CHAIR,5,AISLE,False,True
SE0007188,CO000107,C1,16,CHAIR,6,WINDOW,True,False
SE0007189,CO000107,C1,17,CHAIR,6,MIDDLE,False,False
SE0007190,CO000107,C1,18,CHAIR,6,AISLE,False,True
SE0007191,CO000107,C1,19,CHAIR,7,WINDOW,True,False
SE0007192,CO000107,C1,20,CHAIR,7,MIDDLE,False,False
SE0007193,CO000107,C1,21,CHAIR,7,AISLE,False,True
SE0007194,CO000107,C1,22,CHAIR,8,WINDOW,True,False
SE0007195,CO000107,C1,23,CHAIR,8,MIDDLE,False,False
SE0007196,CO000107,C1,24,CHAIR,8,AISLE,False,True
SE0007197,CO000107,C1,25,CHAIR,9,WINDOW,True,False
SE0007198,CO000107,C1,26,CHAIR,9,MIDDLE,False,False
SE0007199,CO000107,C1,27,CHAIR,9,AISLE,False,True
SE0007200,CO000107,C1,28,CHAIR,10,WINDOW,True,False
SE0007201,CO000107,C1,29,CHAIR,10,MIDDLE,False,False
SE0007202,CO000107,C1,30,CHAIR,10,AISLE,False,True
SE0007203,CO000107,C1,31,CHAIR,11,WINDOW,True,False
SE0007204,CO000107,C1,32,CHAIR,11,MIDDLE,False,False
SE0007205,CO000107,C1,33,CHAIR,11,AISLE,False,True
SE0007206,CO000107,C1,34,CHAIR,12,WINDOW,True,False
SE0007207,CO000107,C1,35,CHAIR,12,MIDDLE,False,False
SE0007208,CO000107,C1,36,CHAIR,12,AISLE,False,True
SE0007209,CO000107,C1,37,CHAIR,13,WINDOW,True,False
SE0007210,CO000107,C1,38,CHAIR,13,MIDDLE,False,False
SE0007211,CO000107,C1,39,CHAIR,13,AISLE,False,True
SE0007212,CO000107,C1,40,CHAIR,14,WINDOW,True,False
SE0007213,CO000107,C1,41,CHAIR,14,MIDDLE,False,False
SE0007214,CO000107,C1,42,CHAIR,14,AISLE,False,True
SE0007215,CO000107,C1,43,CHAIR,15,WINDOW,True,False
SE0007216,CO000107,C1,44,CHAIR,15,MIDDLE,False,False
SE0007217,CO000107,C1,45,CHAIR,15,AISLE,False,True
SE0007218,CO000107,C1,46,CHAIR,16,WINDOW,True,False
SE0007219,CO000107,C1,47,CHAIR,16,MIDDLE,False,False
SE0007220,CO000107,C1,48,CHAIR,16,AISLE,False,True
SE0007221,CO000107,C1,49,CHAIR,17,WINDOW,True,False
SE0007222,CO000107,C1,50,CHAIR,17,MIDDLE,False,False
SE0007223,CO000107,C1,51,CHAIR,17,AISLE,False,True
SE0007224,CO000107,C1,52,CHAIR,18,WINDOW,True,False
SE0007225,CO000107,C1,53,CHAIR,18,MIDDLE,False,False
SE0007226,CO000107,C1,54,CHAIR,18,AISLE,False,True
SE0007227,CO000107,C1,55,CHAIR,19,WINDOW,True,False
SE0007228,CO000107,C1,56,CHAIR,19,MIDDLE,False,False
SE0007229,CO000107,C1,57,CHAIR,19,AISLE,False,True
SE0007230,CO000107,C1,58,CHAIR,20,WINDOW,True,False
SE0007231,CO000107,C1,59,CHAIR,20,MIDDLE,False,False
SE0007232,CO000107,C1,60,CHAIR,20,AISLE,False,True
SE0007233,CO000107,C1,61,CHAIR,21,WINDOW,True,False
SE0007234,CO000107,C1,62,CHAIR,21,MIDDLE,False,False
SE0007235,CO000107,C1,63,CHAIR,21,AISLE,False,True
SE0007236,CO000107,C1,64,CHAIR,22,WINDOW,True,False
SE0007237,CO000107,C1,65,CHAIR,22,MIDDLE,False,False
SE0007238,CO000107,C1,66,CHAIR,22,AISLE,False,True
SE0007239,CO000107,C1,67,CHAIR,23,WINDOW,True,False
SE0007240,CO000107,C1,68,CHAIR,23,MIDDLE,False,False
SE0007241,CO000107,C1,69,CHAIR,23,AISLE,False,True
SE0007242,CO000107,C1,70,CHAIR,24,WINDOW,True,False
SE0007243,CO000107,C1,71,CHAIR,24,MIDDLE,False,False
SE0007244,CO000107,C1,72,CHAIR,24,AISLE,False,True
SE0007245,CO000107,C1,73,CHAIR,25,WINDOW,True,False
SE0007246,CO000107,C1,74,CHAIR,25,MIDDLE,False,False
SE0007247,CO000107,C1,75,CHAIR,25,AISLE,False,True
SE0007248,CO000107,C1,76,CHAIR,26,WINDOW,True,False
SE0007249,CO000107,C1,77,CHAIR,26,MIDDLE,False,False
SE0007250,CO000107,C1,78,CHAIR,26,AISLE,False,True
SE0007251,CO000108,C2,1,CHAIR,1,WINDOW,True,False
SE0007252,CO000108,C2,2,CHAIR,1,MIDDLE,False,False
SE0007253,CO000108,C2,3,CHAIR,1,AISLE,False,True
SE0007254,CO000108,C2,4,CHAIR,2,WINDOW,True,False
SE0007255,CO000108,C2,5,CHAIR,2,MIDDLE,False,False
SE0007256,CO000108,C2,6,CHAIR,2,AISLE,False,True
SE0007257,CO000108,C2,7,CHAIR,3,WINDOW,True,False
SE0007258,CO000108,C2,8,CHAIR,3,MIDDLE,False,False
SE0007259,CO000108,C2,9,CHAIR,3,AISLE,False,True
SE0007260,CO000108,C2,10,CHAIR,4,WINDOW,True,False
SE0007261,CO000108,C2,11,CHAIR,4,MIDDLE,False,False
SE0007262,CO000108,C2,12,CHAIR,4,AISLE,False,True
SE0007263,CO000108,C2,13,CHAIR,5,WINDOW,True,False
SE0007264,CO000108,C2,14,CHAIR,5,MIDDLE,False,False
SE0007265,CO000108,C2,15,CHAIR,5,AISLE,False,True
SE0007266,CO000108,C2,16,CHAIR,6,WINDOW,True,False
SE0007267,CO000108,C2,17,CHAIR,6,MIDDLE,False,False
SE0007268,CO000108,C2,18,CHAIR,6,AISLE,False,True
SE0007269,CO000108,C2,19,CHAIR,7,WINDOW,True,False
SE0007270,CO000108,C2,20,CHAIR,7,MIDDLE,False,False
SE0007271,CO000108,C2,21,CHAIR,7,AISLE,False,True
SE0007272,CO000108,C2,22,CHAIR,8,WINDOW,True,False
SE0007273,CO000108,C2,23,CHAIR,8,MIDDLE,False,False
SE0007274,CO000108,C2,24,CHAIR,8,AISLE,False,True
SE0007275,CO000108,C2,25,CHAIR,9,WINDOW,True,False
SE0007276,CO000108,C2,26,CHAIR,9,MIDDLE,False,False
SE0007277,CO000108,C2,27,CHAIR,9,AISLE,False,True
SE0007278,CO000108,C2,28,CHAIR,10,WINDOW,True,False
SE0007279,CO000108,C2,29,CHAIR,10,MIDDLE,False,False
SE0007280,CO000108,C2,30,CHAIR,10,AISLE,False,True
SE0007281,CO000108,C2,31,CHAIR,11,WINDOW,True,False
SE0007282,CO000108,C2,32,CHAIR,11,MIDDLE,False,False
SE0007283,CO000108,C2,33,CHAIR,11,AISLE,False,True
SE0007284,CO000108,C2,34,CHAIR,12,WINDOW,True,False
SE0007285,CO000108,C2,35,CHAIR,12,MIDDLE,False,False
SE0007286,CO000108,C2,36,CHAIR,12,AISLE,False,True
SE0007287,CO000108,C2,37,CHAIR,13,WINDOW,True,False
SE0007288,CO000108,C2,38,CHAIR,13,MIDDLE,False,False
SE0007289,CO000108,C2,39,CHAIR,13,AISLE,False,True
SE0007290,CO000108,C2,40,CHAIR,14,WINDOW,True,False
SE0007291,CO000108,C2,41,CHAIR,14,MIDDLE,False,False
SE0007292,CO000108,C2,42,CHAIR,14,AISLE,False,True
SE0007293,CO000108,C2,43,CHAIR,15,WINDOW,True,False
SE0007294,CO000108,C2,44,CHAIR,15,MIDDLE,False,False
SE0007295,CO000108,C2,45,CHAIR,15,AISLE,False,True
SE0007296,CO000108,C2,46,CHAIR,16,WINDOW,True,False
SE0007297,CO000108,C2,47,CHAIR,16,MIDDLE,False,False
SE0007298,CO000108,C2,48,CHAIR,16,AISLE,False,True
SE0007299,CO000108,C2,49,CHAIR,17,WINDOW,True,False
SE0007300,CO000108,C2,50,CHAIR,17,MIDDLE,False,False
SE0007301,CO000108,C2,51,CHAIR,17,AISLE,False,True
SE0007302,CO000108,C2,52,CHAIR,18,WINDOW,True,False
SE0007303,CO000108,C2,53,CHAIR,18,MIDDLE,False,False
SE0007304,CO000108,C2,54,CHAIR,18,AISLE,False,True
SE0007305,CO000108,C2,55,CHAIR,19,WINDOW,True,False
SE0007306,CO000108,C2,56,CHAIR,19,MIDDLE,False,False
SE0007307,CO000108,C2,57,CHAIR,19,AISLE,False,True
SE0007308,CO000108,C2,58,CHAIR,20,WINDOW,True,False
SE0007309,CO000108,C2,59,CHAIR,20,MIDDLE,False,False
SE0007310,CO000108,C2,60,CHAIR,20,AISLE,False,True
SE0007311,CO000108,C2,61,CHAIR,21,WINDOW,True,False
SE0007312,CO000108,C2,62,CHAIR,21,MIDDLE,False,False
SE0007313,CO000108,C2,63,CHAIR,21,AISLE,False,True
SE0007314,CO000108,C2,64,CHAIR,22,WINDOW,True,False
SE0007315,CO000108,C2,65,CHAIR,22,MIDDLE,False,False
SE0007316,CO000108,C2,66,CHAIR,22,AISLE,False,True
SE0007317,CO000108,C2,67,CHAIR,23,WINDOW,True,False
SE0007318,CO000108,C2,68,CHAIR,23,MIDDLE,False,False
SE0007319,CO000108,C2,69,CHAIR,23,AISLE,False,True
SE0007320,CO000108,C2,70,CHAIR,24,WINDOW,True,False
SE0007321,CO000108,C2,71,CHAIR,24,MIDDLE,False,False
SE0007322,CO000108,C2,72,CHAIR,24,AISLE,False,True
SE0007323,CO000108,C2,73,CHAIR,25,WINDOW,True,False
SE0007324,CO000108,C2,74,CHAIR,25,MIDDLE,False,False
SE0007325,CO000108,C2,75,CHAIR,25,AISLE,False,True
SE0007326,CO000108,C2,76,CHAIR,26,WINDOW,True,False
SE0007327,CO000108,C2,77,CHAIR,26,MIDDLE,False,False
SE0007328,CO000108,C2,78,CHAIR,26,AISLE,False,True
SE0007329,CO000109,C3,1,CHAIR,1,WINDOW,True,False
SE0007330,CO000109,C3,2,CHAIR,1,MIDDLE,False,False
SE0007331,CO000109,C3,3,CHAIR,1,AISLE,False,True
SE0007332,CO000109,C3,4,CHAIR,2,WINDOW,True,False
SE0007333,CO000109,C3,5,CHAIR,2,MIDDLE,False,False
SE0007334,CO000109,C3,6,CHAIR,2,AISLE,False,True
SE0007335,CO000109,C3,7,CHAIR,3,WINDOW,True,False
SE0007336,CO000109,C3,8,CHAIR,3,MIDDLE,False,False
SE0007337,CO000109,C3,9,CHAIR,3,AISLE,False,True
SE0007338,CO000109,C3,10,CHAIR,4,WINDOW,True,False
SE0007339,CO000109,C3,11,CHAIR,4,MIDDLE,False,False
SE0007340,CO000109,C3,12,CHAIR,4,AISLE,False,True
SE0007341,CO000109,C3,13,CHAIR,5,WINDOW,True,False
SE0007342,CO000109,C3,14,CHAIR,5,MIDDLE,False,False
SE0007343,CO000109,C3,15,CHAIR,5,AISLE,False,True
SE0007344,CO000109,C3,16,CHAIR,6,WINDOW,True,False
SE0007345,CO000109,C3,17,CHAIR,6,MIDDLE,False,False
SE0007346,CO000109,C3,18,CHAIR,6,AISLE,False,True
SE0007347,CO000109,C3,19,CHAIR,7,WINDOW,True,False
SE0007348,CO000109,C3,20,CHAIR,7,MIDDLE,False,False
SE0007349,CO000109,C3,21,CHAIR,7,AISLE,False,True
SE0007350,CO000109,C3,22,CHAIR,8,WINDOW,True,False
SE0007351,CO000109,C3,23,CHAIR,8,MIDDLE,False,False
SE0007352,CO000109,C3,24,CHAIR,8,AISLE,False,True
SE0007353,CO000109,C3,25,CHAIR,9,WINDOW,True,False
SE0007354,CO000109,C3,26,CHAIR,9,MIDDLE,False,False
SE0007355,CO000109,C3,27,CHAIR,9,AISLE,False,True
SE0007356,CO000109,C3,28,CHAIR,10,WINDOW,True,False
SE0007357,CO000109,C3,29,CHAIR,10,MIDDLE,False,False
SE0007358,CO000109,C3,30,CHAIR,10,AISLE,False,True
SE0007359,CO000109,C3,31,CHAIR,11,WINDOW,True,False
SE0007360,CO000109,C3,32,CHAIR,11,MIDDLE,False,False
SE0007361,CO000109,C3,33,CHAIR,11,AISLE,False,True
SE0007362,CO000109,C3,34,CHAIR,12,WINDOW,True,False
SE0007363,CO000109,C3,35,CHAIR,12,MIDDLE,False,False
SE0007364,CO000109,C3,36,CHAIR,12,AISLE,False,True
SE0007365,CO000109,C3,37,CHAIR,13,WINDOW,True,False
SE0007366,CO000109,C3,38,CHAIR,13,MIDDLE,False,False
SE0007367,CO000109,C3,39,CHAIR,13,AISLE,False,True
SE0007368,CO000109,C3,40,CHAIR,14,WINDOW,True,False
SE0007369,CO000109,C3,41,CHAIR,14,MIDDLE,False,False
SE0007370,CO000109,C3,42,CHAIR,14,AISLE,False,True
SE0007371,CO000109,C3,43,CHAIR,15,WINDOW,True,False
SE0007372,CO000109,C3,44,CHAIR,15,MIDDLE,False,False
SE0007373,CO000109,C3,45,CHAIR,15,AISLE,False,True
SE0007374,CO000109,C3,46,CHAIR,16,WINDOW,True,False
SE0007375,CO000109,C3,47,CHAIR,16,MIDDLE,False,False
SE0007376,CO000109,C3,48,CHAIR,16,AISLE,False,True
SE0007377,CO000109,C3,49,CHAIR,17,WINDOW,True,False
SE0007378,CO000109,C3,50,CHAIR,17,MIDDLE,False,False
SE0007379,CO000109,C3,51,CHAIR,17,AISLE,False,True
SE0007380,CO000109,C3,52,CHAIR,18,WINDOW,True,False
SE0007381,CO000109,C3,53,CHAIR,18,MIDDLE,False,False
SE0007382,CO000109,C3,54,CHAIR,18,AISLE,False,True
SE0007383,CO000109,C3,55,CHAIR,19,WINDOW,True,False
SE0007384,CO000109,C3,56,CHAIR,19,MIDDLE,False,False
SE0007385,CO000109,C3,57,CHAIR,19,AISLE,False,True
SE0007386,CO000109,C3,58,CHAIR,20,WINDOW,True,False
SE0007387,CO000109,C3,59,CHAIR,20,MIDDLE,False,False
SE0007388,CO000109,C3,60,CHAIR,20,AISLE,False,True
SE0007389,CO000109,C3,61,CHAIR,21,WINDOW,True,False
SE0007390,CO000109,C3,62,CHAIR,21,MIDDLE,False,False
SE0007391,CO000109,C3,63,CHAIR,21,AISLE,False,True
SE0007392,CO000109,C3,64,CHAIR,22,WINDOW,True,False
SE0007393,CO000109,C3,65,CHAIR,22,MIDDLE,False,False
SE0007394,CO000109,C3,66,CHAIR,22,AISLE,False,True
SE0007395,CO000109,C3,67,CHAIR,23,WINDOW,True,False
SE0007396,CO000109,C3,68,CHAIR,23,MIDDLE,False,False
SE0007397,CO000109,C3,69,CHAIR,23,AISLE,False,True
SE0007398,CO000109,C3,70,CHAIR,24,WINDOW,True,False
SE0007399,CO000109,C3,71,CHAIR,24,MIDDLE,False,False
SE0007400,CO000109,C3,72,CHAIR,24,AISLE,False,True
SE0007401,CO000109,C3,73,CHAIR,25,WINDOW,True,False
SE0007402,CO000109,C3,74,CHAIR,25,MIDDLE,False,False
SE0007403,CO000109,C3,75,CHAIR,25,AISLE,False,True
SE0007404,CO000109,C3,76,CHAIR,26,WINDOW,True,False
SE0007405,CO000109,C3,77,CHAIR,26,MIDDLE,False,False
SE0007406,CO000109,C3,78,CHAIR,26,AISLE,False,True
SE0007407,CO000110,C4,1,CHAIR,1,WINDOW,True,False
SE0007408,CO000110,C4,2,CHAIR,1,MIDDLE,False,False
SE0007409,CO000110,C4,3,CHAIR,1,AISLE,False,True
SE0007410,CO000110,C4,4,CHAIR,2,WINDOW,True,False
SE0007411,CO000110,C4,5,CHAIR,2,MIDDLE,False,False
SE0007412,CO000110,C4,6,CHAIR,2,AISLE,False,True
SE0007413,CO000110,C4,7,CHAIR,3,WINDOW,True,False
SE0007414,CO000110,C4,8,CHAIR,3,MIDDLE,False,False
SE0007415,CO000110,C4,9,CHAIR,3,AISLE,False,True
SE0007416,CO000110,C4,10,CHAIR,4,WINDOW,True,False
SE0007417,CO000110,C4,11,CHAIR,4,MIDDLE,False,False
SE0007418,CO000110,C4,12,CHAIR,4,AISLE,False,True
SE0007419,CO000110,C4,13,CHAIR,5,WINDOW,True,False
SE0007420,CO000110,C4,14,CHAIR,5,MIDDLE,False,False
SE0007421,CO000110,C4,15,CHAIR,5,AISLE,False,True
SE0007422,CO000110,C4,16,CHAIR,6,WINDOW,True,False
SE0007423,CO000110,C4,17,CHAIR,6,MIDDLE,False,False
SE0007424,CO000110,C4,18,CHAIR,6,AISLE,False,True
SE0007425,CO000110,C4,19,CHAIR,7,WINDOW,True,False
SE0007426,CO000110,C4,20,CHAIR,7,MIDDLE,False,False
SE0007427,CO000110,C4,21,CHAIR,7,AISLE,False,True
SE0007428,CO000110,C4,22,CHAIR,8,WINDOW,True,False
SE0007429,CO000110,C4,23,CHAIR,8,MIDDLE,False,False
SE0007430,CO000110,C4,24,CHAIR,8,AISLE,False,True
SE0007431,CO000110,C4,25,CHAIR,9,WINDOW,True,False
SE0007432,CO000110,C4,26,CHAIR,9,MIDDLE,False,False
SE0007433,CO000110,C4,27,CHAIR,9,AISLE,False,True
SE0007434,CO000110,C4,28,CHAIR,10,WINDOW,True,False
SE0007435,CO000110,C4,29,CHAIR,10,MIDDLE,False,False
SE0007436,CO000110,C4,30,CHAIR,10,AISLE,False,True
SE0007437,CO000110,C4,31,CHAIR,11,WINDOW,True,False
SE0007438,CO000110,C4,32,CHAIR,11,MIDDLE,False,False
SE0007439,CO000110,C4,33,CHAIR,11,AISLE,False,True
SE0007440,CO000110,C4,34,CHAIR,12,WINDOW,True,False
SE0007441,CO000110,C4,35,CHAIR,12,MIDDLE,False,False
SE0007442,CO000110,C4,36,CHAIR,12,AISLE,False,True
SE0007443,CO000110,C4,37,CHAIR,13,WINDOW,True,False
SE0007444,CO000110,C4,38,CHAIR,13,MIDDLE,False,False
SE0007445,CO000110,C4,39,CHAIR,13,AISLE,False,True
SE0007446,CO000110,C4,40,CHAIR,14,WINDOW,True,False
SE0007447,CO000110,C4,41,CHAIR,14,MIDDLE,False,False
SE0007448,CO000110,C4,42,CHAIR,14,AISLE,False,True
SE0007449,CO000110,C4,43,CHAIR,15,WINDOW,True,False
SE0007450,CO000110,C4,44,CHAIR,15,MIDDLE,False,False
SE0007451,CO000110,C4,45,CHAIR,15,AISLE,False,True
SE0007452,CO000110,C4,46,CHAIR,16,WINDOW,True,False
SE0007453,CO000110,C4,47,CHAIR,16,MIDDLE,False,False
SE0007454,CO000110,C4,48,CHAIR,16,AISLE,False,True
SE0007455,CO000110,C4,49,CHAIR,17,WINDOW,True,False
SE0007456,CO000110,C4,50,CHAIR,17,MIDDLE,False,False
SE0007457,CO000110,C4,51,CHAIR,17,AISLE,False,True
SE0007458,CO000110,C4,52,CHAIR,18,WINDOW,True,False
SE0007459,CO000110,C4,53,CHAIR,18,MIDDLE,False,False
SE0007460,CO000110,C4,54,CHAIR,18,AISLE,False,True
SE0007461,CO000110,C4,55,CHAIR,19,WINDOW,True,False
SE0007462,CO000110,C4,56,CHAIR,19,MIDDLE,False,False
SE0007463,CO000110,C4,57,CHAIR,19,AISLE,False,True
SE0007464,CO000110,C4,58,CHAIR,20,WINDOW,True,False
SE0007465,CO000110,C4,59,CHAIR,20,MIDDLE,False,False
SE0007466,CO000110,C4,60,CHAIR,20,AISLE,False,True
SE0007467,CO000110,C4,61,CHAIR,21,WINDOW,True,False
SE0007468,CO000110,C4,62,CHAIR,21,MIDDLE,False,False
SE0007469,CO000110,C4,63,CHAIR,21,AISLE,False,True
SE0007470,CO000110,C4,64,CHAIR,22,WINDOW,True,False
SE0007471,CO000110,C4,65,CHAIR,22,MIDDLE,False,False
SE0007472,CO000110,C4,66,CHAIR,22,AISLE,False,True
SE0007473,CO000110,C4,67,CHAIR,23,WINDOW,True,False
SE0007474,CO000110,C4,68,CHAIR,23,MIDDLE,False,False
SE0007475,CO000110,C4,69,CHAIR,23,AISLE,False,True
SE0007476,CO000110,C4,70,CHAIR,24,WINDOW,True,False
SE0007477,CO000110,C4,71,CHAIR,24,MIDDLE,False,False
SE0007478,CO000110,C4,72,CHAIR,24,AISLE,False,True
SE0007479,CO000110,C4,73,CHAIR,25,WINDOW,True,False
SE0007480,CO000110,C4,74,CHAIR,25,MIDDLE,False,False
SE0007481,CO000110,C4,75,CHAIR,25,AISLE,False,True
SE0007482,CO000110,C4,76,CHAIR,26,WINDOW,True,False
SE0007483,CO000110,C4,77,CHAIR,26,MIDDLE,False,False
SE0007484,CO000110,C4,78,CHAIR,26,AISLE,False,True
SE0007485,CO000111,C5,1,CHAIR,1,WINDOW,True,False
SE0007486,CO000111,C5,2,CHAIR,1,MIDDLE,False,False
SE0007487,CO000111,C5,3,CHAIR,1,AISLE,False,True
SE0007488,CO000111,C5,4,CHAIR,2,WINDOW,True,False
SE0007489,CO000111,C5,5,CHAIR,2,MIDDLE,False,False
SE0007490,CO000111,C5,6,CHAIR,2,AISLE,False,True
SE0007491,CO000111,C5,7,CHAIR,3,WINDOW,True,False
SE0007492,CO000111,C5,8,CHAIR,3,MIDDLE,False,False
SE0007493,CO000111,C5,9,CHAIR,3,AISLE,False,True
SE0007494,CO000111,C5,10,CHAIR,4,WINDOW,True,False
SE0007495,CO000111,C5,11,CHAIR,4,MIDDLE,False,False
SE0007496,CO000111,C5,12,CHAIR,4,AISLE,False,True
SE0007497,CO000111,C5,13,CHAIR,5,WINDOW,True,False
SE0007498,CO000111,C5,14,CHAIR,5,MIDDLE,False,False
SE0007499,CO000111,C5,15,CHAIR,5,AISLE,False,True
SE0007500,CO000111,C5,16,CHAIR,6,WINDOW,True,False
